quantity,purchased,totalPrice,date,productId,orderId
8,TRUE,3729,2020-05-15 05:58:36,323,181
4,TRUE,625,2020-08-13 21:29:21,109,181
3,TRUE,5211,2020-05-04 19:08:21,234,181
9,TRUE,4303,2020-08-07 11:40:54,192,181
9,TRUE,7192,2020-12-25 02:01:14,299,182
6,TRUE,3385,2020-07-17 09:43:00,272,182
5,TRUE,5851,2020-05-08 06:35:00,322,182
10,TRUE,8938,2020-10-16 21:45:48,3,182
3,TRUE,6638,2020-02-13 19:01:38,351,183
5,TRUE,2412,2020-09-05 19:58:16,301,184
6,TRUE,6925,2020-09-06 23:12:06,361,184
9,TRUE,2751,2020-05-28 22:31:38,361,185
6,TRUE,723,2020-02-29 04:32:30,221,185
1,TRUE,7248,2020-11-24 19:53:26,262,185
4,TRUE,9829,2020-09-26 03:28:17,24,185
5,TRUE,6121,2020-10-07 01:23:50,202,186
6,TRUE,6084,2020-07-19 13:01:58,168,186
8,TRUE,5044,2020-07-13 14:48:50,315,187
2,TRUE,704,2020-06-04 07:18:42,139,187
2,TRUE,2807,2020-11-18 01:21:47,420,188
2,TRUE,4775,2020-03-25 07:18:41,38,188
1,TRUE,492,2020-02-17 12:19:40,72,189
2,TRUE,5510,2020-07-17 00:56:13,205,189
8,TRUE,6530,2020-08-20 18:00:33,6,189
7,TRUE,7592,2020-07-09 22:11:25,411,190
4,TRUE,635,2020-04-19 22:55:15,244,190
2,TRUE,7073,2020-03-05 02:50:14,251,190
3,TRUE,696,2020-08-16 02:03:52,424,190
5,TRUE,9393,2020-08-23 16:43:22,16,191
5,TRUE,2110,2020-08-03 11:50:35,350,191
5,TRUE,2061,2020-08-22 13:14:35,354,192
10,TRUE,5573,2020-03-31 04:36:49,210,192
6,TRUE,5672,2020-07-08 04:16:32,383,192
10,TRUE,2250,2020-09-22 08:57:06,432,193
8,TRUE,7602,2020-12-05 17:09:16,69,193
9,TRUE,6389,2020-10-15 22:05:57,102,193
1,TRUE,847,2020-06-12 15:40:04,37,193
7,TRUE,6801,2020-06-03 08:14:50,411,194
4,TRUE,8293,2020-05-28 03:58:38,84,194
1,TRUE,1825,2020-05-22 01:38:17,50,194
5,TRUE,8577,2020-02-14 10:00:34,253,195
3,TRUE,8906,2020-06-04 13:19:40,17,195
1,TRUE,7363,2020-11-09 05:14:41,202,195
8,TRUE,330,2021-01-11 00:24:00,171,196
1,TRUE,7775,2020-02-17 06:04:37,319,196
3,TRUE,8798,2020-01-18 12:02:38,44,196
10,TRUE,5960,2020-06-05 16:39:55,323,197
7,TRUE,4662,2020-11-05 05:34:45,407,197
6,TRUE,6161,2021-01-08 04:16:54,79,197
8,TRUE,6770,2020-09-19 01:55:42,294,197
4,TRUE,4348,2020-12-08 04:31:33,277,198
9,TRUE,9866,2020-01-22 11:12:24,447,198
10,TRUE,203,2020-11-16 00:59:24,292,198
9,TRUE,9758,2020-03-30 05:11:29,180,199
10,TRUE,4892,2020-12-07 13:58:07,32,199
1,TRUE,2464,2020-09-04 03:26:34,347,200
8,TRUE,7386,2020-10-04 22:15:05,156,200
8,TRUE,6819,2020-06-10 01:55:07,128,200
6,TRUE,6929,2020-03-11 19:07:43,63,201
2,TRUE,8447,2020-10-30 20:45:27,120,201
2,TRUE,6222,2020-05-09 20:49:38,169,202
2,TRUE,1902,2020-02-08 02:14:33,372,202
2,TRUE,2085,2020-02-28 15:24:45,228,202
4,TRUE,2272,2020-05-19 22:37:40,87,202
4,TRUE,3010,2020-05-29 04:25:47,322,202
2,TRUE,2181,2020-08-08 18:22:05,245,202
3,TRUE,7190,2020-04-30 11:30:45,204,203
2,TRUE,1299,2020-03-13 15:58:54,93,203
2,TRUE,1643,2020-11-03 16:21:15,432,203
4,TRUE,6452,2020-11-03 11:09:17,176,203
4,TRUE,6428,2020-02-29 12:37:56,82,204
2,TRUE,7053,2020-07-11 02:53:09,9,204
10,TRUE,8706,2020-12-01 03:45:50,62,204
5,TRUE,1093,2020-08-11 23:53:26,25,204
10,TRUE,4985,2020-04-29 20:02:34,349,205
8,TRUE,1030,2020-05-22 22:34:51,321,206
10,TRUE,7427,2020-09-20 10:47:21,262,206
8,TRUE,7863,2021-01-07 21:37:30,320,206
3,TRUE,6920,2020-06-11 01:08:10,333,207
2,TRUE,2248,2020-11-27 09:22:06,16,207
6,TRUE,5345,2020-07-12 23:05:00,103,208
4,TRUE,6911,2020-09-10 04:11:29,80,208
8,TRUE,9082,2020-07-07 14:02:33,175,208
7,TRUE,2761,2020-09-02 12:20:55,73,208
9,TRUE,7050,2020-07-19 17:35:49,304,209
4,TRUE,1975,2020-11-17 22:53:51,428,210
7,TRUE,8904,2020-03-02 23:12:07,138,210
7,TRUE,6156,2020-09-03 21:31:20,348,211
9,TRUE,9192,2020-07-12 11:12:19,142,211
3,TRUE,8900,2020-11-29 10:08:42,163,211
10,TRUE,363,2020-06-01 21:48:42,98,212
10,TRUE,1782,2020-03-16 19:10:49,253,212
2,TRUE,7008,2020-05-11 21:58:00,389,212
3,TRUE,8587,2020-06-14 00:44:06,338,212
7,TRUE,3391,2020-03-13 22:43:28,303,213
9,TRUE,3512,2020-01-19 21:46:16,404,214
5,TRUE,9835,2020-05-10 23:39:52,404,215
9,TRUE,6735,2020-04-18 15:28:52,329,215
7,TRUE,7487,2020-10-10 13:12:41,126,216
6,TRUE,5138,2020-01-23 14:12:07,163,217
9,TRUE,9954,2020-01-27 15:50:13,127,217
2,TRUE,4635,2020-07-07 21:19:21,284,218
7,TRUE,6381,2020-12-21 02:06:57,232,218
7,TRUE,2968,2020-12-05 04:35:14,111,218
2,TRUE,931,2020-04-18 04:11:00,360,218
6,TRUE,7821,2020-02-09 20:26:31,294,218
6,TRUE,4398,2020-04-26 07:28:04,90,218
9,TRUE,7488,2020-08-19 20:19:07,207,218
7,TRUE,7477,2020-12-21 18:59:44,67,219
9,TRUE,365,2020-02-22 08:20:21,421,219
5,TRUE,4361,2020-12-31 09:37:32,47,220
3,TRUE,8122,2020-07-14 11:40:09,298,220
10,TRUE,3649,2020-02-05 20:31:16,363,220
1,TRUE,1749,2020-04-19 16:11:40,100,220
8,TRUE,3012,2020-07-11 19:29:15,4,220
7,TRUE,9152,2020-09-29 21:34:55,64,220
5,TRUE,9997,2020-05-21 10:00:23,344,222
7,TRUE,9812,2020-06-25 20:49:24,132,223
7,TRUE,8000,2021-01-03 09:32:29,166,223
4,TRUE,958,2021-01-09 14:03:09,205,223
10,TRUE,1729,2020-09-16 13:10:16,264,224
8,TRUE,7815,2020-07-06 23:19:44,290,224
10,TRUE,9469,2020-02-04 17:23:13,295,224
3,TRUE,6844,2020-03-25 13:58:28,210,224
3,TRUE,2330,2020-08-11 20:34:19,3,224
9,TRUE,1275,2020-07-14 00:00:41,369,225
1,TRUE,7463,2020-02-18 19:51:18,32,226
1,TRUE,4051,2020-04-20 06:56:57,303,227
3,TRUE,897,2020-10-28 12:30:27,35,227
2,TRUE,8292,2021-01-08 01:17:06,359,227
1,TRUE,5917,2020-02-06 16:03:01,130,227
6,TRUE,2475,2020-09-27 18:02:13,114,228
4,TRUE,4638,2021-01-11 10:38:23,361,229
5,TRUE,1228,2020-06-07 20:20:59,263,229
4,TRUE,2946,2020-11-15 22:40:06,176,229
1,TRUE,9856,2020-12-15 20:46:35,366,230
9,TRUE,1585,2020-07-17 02:19:37,264,230
1,TRUE,9442,2020-12-29 02:09:14,88,230
7,TRUE,5677,2020-10-08 15:03:45,159,231
10,TRUE,2647,2020-11-09 07:48:25,428,231
6,TRUE,8159,2020-11-15 17:14:35,153,231
3,TRUE,2102,2020-09-25 07:12:06,308,231
9,TRUE,2613,2020-07-16 20:07:23,123,232
4,TRUE,418,2020-03-20 18:36:26,237,232
1,TRUE,8107,2020-07-06 09:52:28,451,232
6,TRUE,8309,2020-07-09 22:36:54,407,233
4,TRUE,5630,2020-08-16 10:34:28,266,233
4,TRUE,4007,2020-12-14 01:56:25,418,233
3,TRUE,8315,2020-04-23 19:07:50,107,233
4,TRUE,2163,2020-12-04 01:08:59,158,234
10,TRUE,6080,2020-11-29 18:12:15,241,234
10,TRUE,365,2020-11-10 01:41:31,34,234
7,TRUE,1847,2020-07-15 18:25:32,306,234
8,TRUE,3204,2021-01-01 18:32:03,418,234
2,TRUE,5676,2020-11-08 07:10:23,294,234
1,TRUE,8621,2020-07-03 23:40:58,222,235
5,TRUE,9099,2020-12-18 20:28:13,305,235
3,TRUE,6456,2020-03-16 16:00:22,133,235
3,TRUE,5434,2020-03-20 16:21:37,122,235
7,TRUE,4535,2020-12-28 23:48:00,232,235
1,TRUE,7113,2020-04-10 18:45:20,194,236
5,TRUE,7752,2020-08-25 19:40:20,28,236
5,TRUE,475,2020-06-14 18:15:47,31,236
10,TRUE,6154,2020-11-08 22:37:00,341,236
2,TRUE,1565,2020-07-24 04:23:04,392,237
8,TRUE,1063,2020-05-27 18:39:40,235,237
7,TRUE,5929,2020-08-15 04:48:37,262,238
10,TRUE,8084,2020-07-11 16:55:13,187,238
1,TRUE,3447,2020-02-02 08:54:55,78,239
7,TRUE,1715,2020-04-16 12:54:39,88,239
8,TRUE,8588,2020-12-15 15:38:35,15,239
8,TRUE,7959,2020-12-08 22:23:36,195,239
3,TRUE,4464,2020-08-28 01:48:09,360,239
9,TRUE,6483,2020-12-12 12:02:32,42,240
1,TRUE,4587,2020-10-31 01:28:26,246,240
4,TRUE,6701,2020-08-18 06:53:37,367,240
8,TRUE,2664,2020-12-06 12:40:40,349,240
4,TRUE,3261,2020-04-29 06:59:16,387,241
10,TRUE,1730,2020-09-06 05:22:40,43,242
3,TRUE,8571,2020-01-21 21:29:25,429,242
6,TRUE,7076,2020-10-22 15:50:09,67,242
5,TRUE,2503,2020-01-22 16:24:05,208,243
9,TRUE,5583,2020-01-27 00:16:41,238,244
3,TRUE,7533,2020-12-27 00:57:59,426,244
6,TRUE,871,2020-04-15 04:26:06,277,244
7,TRUE,9145,2020-12-21 08:41:13,95,244
10,TRUE,3109,2020-07-10 03:27:29,170,245
5,TRUE,2611,2020-07-01 00:28:50,439,245
5,TRUE,248,2020-06-12 09:48:07,200,245
1,TRUE,2841,2020-10-06 18:06:41,362,246
6,TRUE,9966,2020-09-07 08:44:15,117,246
3,TRUE,5169,2020-03-19 18:03:41,32,246
5,TRUE,4474,2020-04-24 09:16:30,435,246
7,TRUE,4242,2020-03-29 22:12:28,277,247
7,TRUE,4102,2020-07-17 22:32:03,214,247
4,TRUE,4002,2020-09-10 02:28:52,85,247
2,TRUE,8723,2020-08-30 19:59:44,415,247
4,TRUE,7268,2020-02-03 15:55:11,229,248
2,TRUE,6937,2020-08-14 04:40:53,275,248
10,TRUE,9887,2020-06-29 08:45:53,343,248
7,TRUE,8023,2020-06-10 08:14:19,407,248
8,TRUE,1512,2020-10-21 01:01:22,374,248
4,TRUE,9352,2020-11-09 04:58:57,141,249
3,TRUE,3518,2020-11-14 16:03:29,88,250
7,TRUE,1071,2020-10-22 12:08:34,286,250
6,TRUE,5085,2020-02-28 19:36:34,399,251
9,TRUE,2992,2020-11-18 08:50:11,224,251
3,TRUE,1893,2020-03-25 02:10:00,361,251
9,TRUE,9714,2020-05-03 05:53:32,139,251
3,TRUE,5607,2020-08-08 10:55:35,56,251
1,TRUE,9932,2020-03-26 06:18:14,400,252
7,TRUE,3080,2020-09-25 04:53:56,229,252
10,TRUE,1972,2020-06-23 07:39:11,109,252
9,TRUE,1256,2020-07-10 22:13:25,362,252
6,TRUE,1918,2020-04-05 07:44:20,187,253
3,TRUE,7051,2020-03-01 01:21:35,338,253
8,TRUE,935,2020-05-11 14:49:13,434,253
2,TRUE,8733,2020-07-16 14:33:17,410,253
2,TRUE,3503,2020-12-03 03:53:32,406,253
10,TRUE,5891,2020-09-25 20:17:03,428,253
3,TRUE,4238,2021-01-01 07:32:15,73,255
4,TRUE,1142,2020-07-19 12:14:26,321,256
6,TRUE,4579,2020-09-18 01:56:53,371,256
8,TRUE,4622,2021-01-01 22:23:17,358,257
7,TRUE,4105,2020-07-24 05:05:16,311,257
5,TRUE,1401,2020-05-18 05:07:24,136,257
9,TRUE,1856,2020-11-22 12:10:29,259,257
10,TRUE,7870,2020-02-05 03:11:56,435,258
8,TRUE,2584,2020-10-18 10:33:29,363,258
5,TRUE,3439,2020-04-02 23:44:12,415,258
5,TRUE,2929,2020-04-01 15:53:27,164,258
2,TRUE,9806,2020-09-28 18:44:11,35,259
7,TRUE,7494,2020-11-02 05:49:27,378,260
6,TRUE,9448,2020-01-17 00:09:39,444,260
5,TRUE,1966,2020-11-27 18:44:13,151,260
10,TRUE,6598,2020-02-26 12:34:25,89,260
4,TRUE,8546,2020-08-08 22:31:04,9,260
6,TRUE,5700,2020-09-06 21:05:03,442,260
2,TRUE,4351,2021-01-03 17:58:28,357,260
4,TRUE,8429,2020-10-07 12:07:36,70,261
5,TRUE,6025,2020-06-19 03:01:10,94,261
8,TRUE,4264,2020-12-25 07:22:22,129,261
8,TRUE,4448,2020-04-06 02:14:38,166,261
4,TRUE,2333,2020-11-18 19:41:37,342,261
10,TRUE,3668,2020-11-23 16:16:44,289,261
4,TRUE,7671,2020-07-01 08:54:42,151,262
4,TRUE,1441,2021-01-01 16:07:09,396,262
1,TRUE,7285,2020-12-08 00:17:14,116,262
4,TRUE,2626,2020-10-05 08:13:29,172,262
6,TRUE,2182,2020-12-08 17:40:26,323,263
1,TRUE,8589,2020-02-13 16:42:18,347,264
6,TRUE,4816,2020-02-23 10:26:51,222,264
10,TRUE,9803,2020-07-14 19:52:02,17,265
4,TRUE,1910,2020-05-29 20:21:13,247,265
4,TRUE,1230,2020-06-14 09:58:04,363,265
1,TRUE,240,2020-06-17 16:41:20,180,266
8,TRUE,1937,2020-07-24 15:07:21,232,266
4,TRUE,3422,2020-12-24 08:46:32,278,266
1,TRUE,5338,2020-11-27 22:50:53,450,266
4,TRUE,302,2020-07-02 07:55:35,371,267
5,TRUE,2310,2020-01-31 17:57:51,11,267
3,TRUE,6399,2020-12-21 12:15:06,149,267
1,TRUE,5548,2020-09-11 20:03:46,113,267
4,TRUE,6304,2020-06-06 19:11:06,84,267
2,TRUE,6717,2020-02-17 19:22:19,232,267
5,TRUE,5108,2020-01-25 17:06:25,193,268
2,TRUE,6860,2020-06-26 15:23:01,201,268
2,TRUE,4873,2020-11-11 16:30:50,406,268
1,TRUE,2907,2020-10-05 08:34:52,245,268
3,TRUE,7937,2020-08-28 12:43:51,86,269
10,TRUE,9589,2020-10-22 21:24:31,175,270
10,TRUE,7914,2021-01-04 10:10:38,51,270
4,TRUE,593,2020-03-22 04:01:42,323,270
10,TRUE,5122,2020-06-02 06:11:21,330,270
7,TRUE,7549,2020-05-12 01:22:48,251,270
10,TRUE,3027,2020-04-03 04:46:51,245,270
5,TRUE,7900,2020-11-05 11:01:58,218,270
2,TRUE,7582,2020-08-12 23:29:55,17,271
8,TRUE,1379,2020-11-29 22:22:02,441,271
8,TRUE,6405,2020-08-02 18:46:15,404,271
5,TRUE,9403,2020-09-25 00:43:16,133,272
6,TRUE,9215,2020-06-16 17:08:03,284,273
8,TRUE,4315,2020-01-16 15:36:28,79,273
8,TRUE,6993,2020-03-04 13:01:12,9,274
8,TRUE,3488,2020-11-29 02:59:45,279,275
8,TRUE,234,2020-11-16 04:33:55,323,275
5,TRUE,7315,2020-07-09 06:13:22,109,275
6,TRUE,4614,2021-01-06 09:03:22,216,276
10,TRUE,2787,2020-03-16 10:22:05,160,276
1,TRUE,1454,2020-03-02 04:34:17,112,276
7,TRUE,7776,2020-02-16 02:03:41,176,276
1,TRUE,6972,2020-10-28 23:21:48,236,276
4,TRUE,1063,2020-06-04 22:48:14,109,276
5,TRUE,4900,2020-03-30 14:05:00,91,276
1,TRUE,579,2020-09-11 06:11:07,259,277
10,TRUE,4044,2020-04-11 22:02:14,35,277
5,TRUE,3430,2021-01-11 23:11:37,392,277
2,TRUE,6026,2020-12-22 08:31:53,180,278
8,TRUE,8915,2020-10-17 23:45:59,26,278
9,TRUE,3953,2020-11-18 23:15:12,255,279
2,TRUE,5882,2020-04-18 18:26:27,64,279
2,TRUE,7921,2020-05-16 01:25:19,148,279
8,TRUE,5811,2020-06-26 00:23:33,16,279
7,TRUE,211,2020-06-21 22:36:00,195,279
3,TRUE,5619,2020-04-29 18:30:27,73,279
8,TRUE,3174,2020-12-11 00:10:19,63,279
1,TRUE,945,2020-01-30 19:40:46,383,280
8,TRUE,6079,2020-04-04 07:35:24,179,280
4,TRUE,4172,2020-03-22 11:39:00,330,280
5,TRUE,446,2020-07-05 03:45:19,167,280
5,TRUE,5450,2020-05-02 13:11:22,4,280
6,TRUE,5462,2020-05-24 18:26:31,290,280
5,TRUE,6339,2020-03-23 07:30:34,140,280
8,TRUE,4169,2020-07-08 19:09:20,218,281
4,TRUE,1925,2020-05-26 19:39:15,22,282
7,TRUE,1989,2020-07-11 09:57:20,33,282
8,TRUE,6711,2020-10-02 12:39:48,376,282
5,TRUE,8661,2020-05-03 18:27:26,112,282
3,TRUE,4625,2020-09-24 17:47:24,94,283
6,TRUE,5015,2020-11-16 03:13:42,357,284
10,TRUE,212,2020-04-14 03:03:28,312,284
8,TRUE,2801,2020-10-07 06:59:12,274,284
2,TRUE,5087,2020-09-02 17:57:07,419,285
6,TRUE,4211,2020-10-18 13:00:25,147,285
8,TRUE,2571,2020-02-11 06:55:07,356,285
10,TRUE,3754,2020-06-02 16:50:20,288,285
1,TRUE,6032,2020-08-18 14:01:12,59,285
7,TRUE,5580,2020-02-07 18:35:37,126,286
3,TRUE,9768,2020-03-13 19:14:51,155,286
4,TRUE,9388,2020-12-28 22:50:21,198,286
5,TRUE,4071,2020-09-15 14:12:53,152,287
9,TRUE,6897,2020-11-17 08:26:34,46,287
2,TRUE,6656,2020-08-04 02:56:35,290,287
7,TRUE,2660,2020-08-02 23:42:30,137,287
3,TRUE,8325,2020-09-22 03:45:03,96,287
2,TRUE,9750,2020-08-01 15:31:44,23,288
1,TRUE,4430,2020-03-18 06:04:53,5,288
5,TRUE,6764,2020-12-08 05:21:25,307,289
7,TRUE,8039,2020-09-23 17:35:33,1,289
1,TRUE,897,2020-05-28 00:09:16,418,289
2,TRUE,3249,2020-06-06 13:09:54,239,289
4,TRUE,9567,2020-09-21 12:01:22,278,290
1,TRUE,4274,2020-08-29 06:46:16,8,290
1,TRUE,6102,2020-10-22 17:47:19,47,291
8,TRUE,3975,2020-02-12 11:33:53,342,291
6,TRUE,7907,2020-04-01 22:28:01,204,291
7,TRUE,2118,2020-09-21 19:34:18,416,292
5,TRUE,5589,2020-12-04 02:25:49,291,292
7,TRUE,3121,2020-02-11 10:43:31,440,292
1,TRUE,8212,2020-12-11 07:33:16,428,292
4,TRUE,3740,2020-09-08 01:02:52,379,293
8,TRUE,8001,2020-06-01 23:28:32,364,293
4,TRUE,4912,2020-04-10 06:14:06,1,294
9,TRUE,3748,2020-07-01 07:45:34,443,294
3,TRUE,845,2020-10-24 15:18:31,353,294
1,TRUE,5024,2020-12-06 00:10:10,406,294
4,TRUE,2984,2020-12-25 04:19:30,262,295
6,TRUE,3762,2020-07-24 23:31:08,89,295
6,TRUE,4359,2020-03-14 02:57:23,387,295
7,TRUE,1982,2020-03-18 03:58:04,43,295
5,TRUE,5072,2021-01-07 03:26:48,213,296
2,TRUE,5851,2020-04-26 06:05:06,72,296
9,TRUE,9357,2020-04-16 15:17:51,28,297
2,TRUE,6494,2020-10-23 23:59:19,150,297
4,TRUE,6987,2020-03-12 15:58:10,54,297
2,TRUE,6619,2020-01-23 16:41:33,41,297
7,TRUE,3166,2020-02-12 01:31:59,267,297
10,TRUE,4995,2020-12-25 15:51:43,37,298
6,TRUE,6740,2020-11-29 16:36:16,424,298
10,TRUE,2090,2020-11-10 21:05:54,299,299
2,TRUE,4571,2020-04-14 02:25:43,440,299
9,TRUE,1403,2020-11-20 20:18:58,90,299
2,TRUE,9930,2020-07-31 18:12:36,217,300
3,TRUE,6703,2020-10-28 00:37:54,414,300
8,TRUE,2846,2020-08-25 05:56:10,230,300
9,TRUE,8400,2020-03-13 10:36:40,392,300
2,TRUE,7225,2020-03-28 07:37:43,114,300
2,TRUE,3194,2020-09-19 13:39:39,261,301
6,TRUE,9600,2020-04-06 11:22:46,8,301
2,TRUE,7144,2020-09-06 23:28:05,79,301
8,TRUE,5710,2020-11-25 02:49:53,117,301
6,TRUE,7493,2020-12-06 04:55:11,439,301
10,TRUE,6107,2020-04-11 03:16:29,246,301
2,TRUE,3181,2020-02-21 03:13:08,440,301
6,TRUE,5187,2020-08-15 02:58:23,317,301
5,TRUE,2874,2020-07-27 19:45:12,176,302
5,TRUE,3672,2020-02-13 20:20:08,257,302
1,TRUE,1257,2020-08-13 13:15:01,54,303
6,TRUE,567,2020-12-27 11:06:31,12,303
7,TRUE,4065,2021-01-05 21:19:44,403,304
9,TRUE,9654,2020-04-18 19:13:49,80,305
2,TRUE,8352,2020-10-14 00:28:50,6,305
8,TRUE,8828,2020-03-01 04:31:01,323,306
1,TRUE,1734,2020-06-19 07:42:04,303,307
7,TRUE,8973,2020-08-28 03:40:23,417,307
6,TRUE,2604,2020-06-11 04:56:17,25,307
7,TRUE,1261,2020-11-18 00:55:11,243,307
7,TRUE,8576,2020-08-18 20:08:50,39,308
9,TRUE,4233,2021-01-07 08:32:07,406,308
10,TRUE,6598,2020-12-18 00:30:23,335,308
9,TRUE,4683,2020-03-24 11:38:21,373,309
9,TRUE,5338,2020-09-15 02:59:09,54,309
10,TRUE,3773,2020-09-01 20:47:10,363,309
1,TRUE,9086,2020-04-20 00:37:41,98,309
5,TRUE,612,2020-07-01 23:35:28,102,309
4,TRUE,4518,2020-01-20 16:02:12,281,309
7,TRUE,2238,2020-06-15 14:47:12,197,309
3,TRUE,2367,2020-05-18 05:06:07,36,310
4,TRUE,7059,2020-06-19 16:04:19,141,310
4,TRUE,7071,2020-05-03 22:50:29,422,310
4,TRUE,4828,2020-12-28 01:34:14,406,311
7,TRUE,7281,2020-09-08 06:39:06,158,311
5,TRUE,4302,2020-03-21 06:07:00,349,311
9,TRUE,9040,2021-01-09 17:37:42,431,312
4,TRUE,4153,2020-09-16 04:25:13,280,312
5,TRUE,5988,2020-06-19 15:13:38,152,312
5,TRUE,9945,2020-09-18 07:48:40,268,312
2,TRUE,9145,2020-02-24 23:24:44,404,312
6,TRUE,4548,2020-07-14 21:29:28,106,313
7,TRUE,442,2020-04-13 04:01:53,100,313
3,TRUE,5548,2020-04-09 01:12:48,234,313
9,TRUE,3623,2020-10-20 09:19:08,312,313
1,TRUE,5994,2020-03-29 04:56:08,324,314
1,TRUE,6077,2020-01-22 08:48:30,33,314
1,TRUE,6438,2020-11-10 12:12:38,37,314
4,TRUE,8767,2020-05-22 22:21:12,161,314
3,TRUE,5708,2020-07-13 12:44:10,167,315
7,TRUE,4602,2020-09-28 12:43:26,47,315
2,TRUE,5432,2020-10-23 22:08:45,250,315
7,TRUE,7558,2020-10-14 13:50:01,300,315
10,TRUE,5485,2020-06-02 03:31:18,365,315
3,TRUE,7116,2020-12-02 06:33:58,82,316
10,TRUE,8899,2020-02-08 18:15:36,142,316
1,TRUE,9099,2021-01-09 13:42:10,358,316
6,TRUE,1278,2020-11-25 06:30:02,161,317
5,TRUE,8917,2020-04-08 22:40:05,126,317
9,TRUE,4647,2020-08-08 00:48:40,148,319
9,TRUE,1867,2020-07-25 14:53:06,186,319
5,TRUE,8139,2020-11-16 23:38:48,381,319
1,TRUE,9965,2020-09-05 04:15:07,45,320
1,TRUE,8930,2020-09-26 01:35:46,118,320
8,TRUE,4291,2020-06-26 15:16:51,443,320
5,TRUE,6737,2020-09-07 21:19:04,7,320
8,TRUE,2088,2020-06-18 22:59:33,86,320
6,TRUE,6772,2020-10-31 09:37:36,347,321
10,TRUE,3675,2020-11-21 19:18:47,233,321
9,TRUE,6014,2020-10-15 05:52:17,214,321
4,TRUE,4314,2020-08-25 10:19:02,217,321
4,TRUE,662,2020-02-15 20:28:17,306,322
2,TRUE,8903,2020-04-08 07:26:53,378,322
4,TRUE,719,2020-11-29 00:23:05,296,322
5,TRUE,7689,2020-05-29 10:28:48,32,322
3,TRUE,1595,2020-12-06 18:27:48,211,322
6,TRUE,3436,2020-05-09 16:11:22,102,323
4,TRUE,3008,2020-11-03 06:43:10,347,324
1,TRUE,3778,2020-04-27 07:32:10,416,325
3,TRUE,4251,2020-03-11 04:46:41,94,325
5,TRUE,9602,2020-10-04 10:28:51,183,326
9,TRUE,3017,2021-01-07 10:52:02,111,326
1,TRUE,2878,2020-11-19 08:57:54,213,326
6,TRUE,2213,2020-03-19 03:52:56,307,326
6,TRUE,8131,2020-01-27 07:12:42,425,326
4,TRUE,7194,2020-06-16 22:15:20,436,327
3,TRUE,8008,2020-01-20 15:24:59,72,327
8,TRUE,8876,2020-12-28 17:51:02,67,328
9,TRUE,9619,2020-02-13 00:55:54,18,329
7,TRUE,5148,2020-06-03 04:35:08,54,329
9,TRUE,4097,2020-10-25 18:40:19,376,329
4,TRUE,4848,2020-10-26 06:10:47,424,330
7,TRUE,4724,2020-05-12 06:21:53,254,330
7,TRUE,8202,2020-09-02 23:41:56,247,331
1,TRUE,9408,2020-09-23 04:28:16,244,331
10,TRUE,5827,2020-11-13 07:57:59,393,331
10,TRUE,635,2020-06-10 00:01:56,274,331
6,TRUE,1749,2020-03-01 03:24:15,232,331
7,TRUE,8330,2020-07-28 02:51:35,184,332
8,TRUE,1345,2020-06-04 10:24:12,408,332
7,TRUE,4859,2020-08-26 13:54:33,220,332
10,TRUE,3743,2020-06-23 05:58:46,123,333
2,TRUE,6102,2020-08-13 13:57:54,329,333
6,TRUE,7884,2021-01-04 16:53:32,12,334
10,TRUE,1488,2020-12-26 05:49:34,71,334
7,TRUE,6935,2020-11-13 19:04:21,237,334
4,TRUE,9397,2020-08-27 01:15:10,378,335
2,TRUE,2867,2020-01-24 10:08:16,229,335
5,TRUE,6607,2020-03-07 12:12:01,373,335
7,TRUE,8861,2020-04-22 02:25:37,433,336
10,TRUE,8766,2021-01-02 11:01:13,51,336
7,TRUE,2351,2020-12-10 01:44:40,195,337
5,TRUE,6389,2020-07-31 08:02:21,127,337
10,TRUE,9997,2020-12-28 14:57:05,76,337
2,TRUE,8163,2020-07-13 14:15:38,152,338
7,TRUE,3906,2020-09-24 17:42:26,77,338
5,TRUE,3431,2020-07-11 22:14:28,24,338
4,TRUE,9045,2020-01-16 04:31:16,326,338
6,TRUE,8843,2020-12-11 21:49:25,310,339
2,TRUE,9556,2020-08-06 15:36:27,200,339
8,TRUE,575,2020-08-25 18:50:28,180,339
10,TRUE,4916,2020-06-17 19:53:09,181,340
8,TRUE,4146,2020-05-29 09:35:15,431,341
10,TRUE,9690,2020-10-08 16:11:20,411,341
3,TRUE,9728,2020-02-14 16:58:31,238,342
6,TRUE,7974,2020-07-27 14:35:49,107,342
3,TRUE,5689,2020-04-19 13:53:17,371,342
3,TRUE,5267,2020-07-12 03:38:19,179,343
2,TRUE,1377,2020-12-27 23:46:06,394,343
6,TRUE,2346,2020-12-13 14:11:19,63,344
2,TRUE,4475,2020-03-19 22:40:20,403,346
4,TRUE,9372,2020-09-27 20:21:09,309,346
2,TRUE,3580,2020-11-23 00:26:04,421,347
7,TRUE,8887,2020-04-17 18:52:56,199,347
7,TRUE,4260,2020-09-23 10:53:20,188,348
2,TRUE,2901,2020-11-29 11:41:22,117,348
2,TRUE,2006,2020-12-10 19:52:18,28,349
7,TRUE,9815,2020-05-22 11:35:10,412,349
6,TRUE,1257,2020-04-03 01:50:02,266,349
6,TRUE,7051,2020-08-16 16:42:17,419,350
3,TRUE,3886,2020-10-13 23:05:08,71,350
2,TRUE,4832,2020-04-22 03:43:48,410,351
